Lemma,Classes
"['egyptian', 'army', 'pump', 'water', 'tunnel', 'â', 'reach', 'way', 'home', 'child', 'cant', 'play', 'outside', 'abu', 'thar', 'said', 'told', 'al', 'jazeera', 'situation', 'getting', 'worse', 'worse']",1
"['israeli', 'force', 'shot', 'injured', 'least', '11', 'palestinian', 'protester', 'staged', 'general', 'strike', 'occupied', 'west', 'bank', 'east', 'jerusalem', 'besieged', 'gaza', 'strip', 'support', 'hungerstriking', 'palestinian', 'prisoner', 'israeli', 'jail']",1
"['deadly', 'unrest', 'erupts', 'gazaisrael', 'border']",1
"['hour', 'failure', 'un', 'security', 'council', 'bid', 'set', 'timetable', 'ending', 'israeli', 'occupation', 'west', 'bank', 'gaza', 'palestinian', 'leadership', 'mulling', 'response', 'said', 'included', 'signing', 'rome', 'statute', 'first', 'step', 'towards', 'joining', 'international', 'criminal', 'court', 'httpajeio4u4thttptribalenxjid6']",1
"['decision', 'come', 'washington', 'cut', 'hundred', 'million', 'dollar', 'aid', 'palestinian', 'last', 'year']",1
"['june', '2015', 'le', 'one', 'percent', 'construction', 'material', 'needed', 'rebuild', 'house', 'entered', 'gaza', 'addition', 'lasting', 'damage', 'gaza', 'must', 'also', 'grapple', 'war', 'human', 'cost']",1
"['gaza', 'health', 'ministry', 'spokesperson', 'said', 'egypt', 'pumped', 'toxic', 'gas', 'border', 'tunnel', 'suffocating', 'two', 'men']",1
"['live', 'prison', 'via', 'talk', 'al', 'jazeera']",1
"['israeli', 'fighter', 'jet', 'killed', 'one', 'palestinian', 'injured', 'eight', 'others', 'among', 'wounded', '6', 'child', 'way', 'school']",1
"['â', 'tribute', 'mlk', '50th', 'anniversary', 'death', 'â', 'protest', 'gaza', 'kashmir', 'â', 'easter', 'celebration', 'â', 'here', 'week', 'picture']",1
"['2017', 'israeli', 'authority', 'approved', 'fewer', 'half', 'medical', 'permit', 'request', 'received', 'lowest', 'level', 'since', '2008']",1
"['abdulmuti', 'alhabils', 'boat', 'sunk', 'confiscated', 'israel', 'navy', '2016', 'left', 'returned', 'ruin']",1
"['eight', 'undercover', 'israeli', 'agent', 'disguised', 'palestinian', 'taken', 'alias', 'real', 'family', 'gaza', 'entered', 'coastal', 'enclave', 'november', '11', 'last', 'year', 'objective', 'planting', 'listening', 'device', 'hamas', 'private', 'communication', 'system', 'investigation', 'al', 'jazeera', 'arabic', 'khafia', 'aazam', 'tip', 'iceberg', 'programme', 'revealed']",1
"['un', 'chief', 'said', 'report', 'obtained', 'news', 'agency', 'shocked', 'israel', 'use', 'live', 'fire', 'since', 'border', 'protest', 'began', 'gaza', 'march', '30']",1
"['moment', 'israeli', 'soldier', 'shoot', 'palestinian', 'gaza', 'clip', 'thats', 'since', 'gone', 'viral', 'httpsbbcin2jy38pchttpwwwbbccouknewsworldmiddleeast43709737ocidsocialflowfacebooknsmchannelsocialnscampaignbbcnewsnssourcefacebook']",1
"['palestinian', 'man', 'shot', 'israeli', 'force', 'mass', 'protest', 'along', 'besieged', 'gaza', 'strip', 'southern', 'border', 'died', 'wound']",1
"['muslim', 'charity', 'say', 'british', 'banking', 'regulation', 'prevent', 'sending', 'donation', 'gaza', 'syria', 'httpajeiobhcahttptribalfd6gqd5']",1
"['solution', 'need', 'sustainable', 'consistent', 'reliable', 'source', 'energy', 'stored', 'used', 'ben', 'thomson', 'volunteer', 'doctor', 'canada']",1
"['israeli', 'military', 'carried', 'air', 'raid', 'gaza', 'strip', 'overnight', 'monday', 'causing', 'damage', 'property', 'casualty', 'palestinian', 'medium', 'reported']",1
"['recently', 'rocket', 'fired', 'israel', 'gaza', 'three', 'palestinian', 'child', 'killed', 'israeli', 'airstrike', 'another', 'fullscale', 'israeli', 'attack', 'strip', 'inevitable', 'via', 'upfront']",1
"['alshati', 'refugee', 'camp', 'water', 'like', 'gold']",1
"['banned', 'entering', 'israel', 'stand', 'lose', 'livelihood', 'next', '10', 'day']",1
"['israel', 'three', 'option', 'gaza', 'reoccupation', 'crushing', 'war', 'lifting', 'siege', 'â', 'ajopinion', 'adnan', 'abu', 'amer']",1
"['two', 'case', 'involving', 'palestinian', 'death', '50day', 'gaza', 'war', 'also', 'dropped', 'army', 'said', 'launching', 'criminal', 'investigation', 'attack', 'cafe', 'killed', 'nine', 'people', 'httpajeiomxyphttpwwwaljazeeracomnews201506israelclosesprobedeathsgazaboys150612013027286html']",1
"['least', '90', 'people', 'injured', 'protest', '10', 'live', 'round', 'fired', 'israeli', 'troop', 'palestinian', 'ministry', 'health', 'said']",1
"['gazans', 'living', 'inhumane', 'condition', 'nine', 'year', 'limited', 'access', 'water', 'electricity', 'food', 'health', 'facility', 'long', 'humanitarian', 'plight', 'israelâ', 'wrongdoing', 'palestine', 'go', 'event', 'like', 'continue', 'organised', 'increasingly', 'stronger', 'way', 'httpajeioaumghttpwwwaljazeeracomnews201505mavimarmaragazaflotillaraidistanbul150531220108860html']",1
"['pain', 'say', 'gaza', 'inevitably', 'fall', 'apart']",1
"['gaza', '2018', 'soweto', '1976', 'selma', '1965', 'â', 'ajopinion', 'tafi', 'mhaka']",1
"['nation', 'pledged', '54bn', 'help', 'rebuild', 'gaza', 'tally', 'received', 'far', '300m', 'view', 'chart', 'httpajeiojdnyhttptribaldgwx3gy']",1
"['palestinian', 'throughout', 'besieged', 'gaza', 'strip', 'marked', 'nakba', 'day', 'sunday']",1
"['breaking', 'news', 'u', 'secretary', 'state', 'hillary', 'clinton', 'israel', 'talk', 'prime', 'minister', 'benjamin', 'netanyahu', 'crisis', 'israel', 'gaza', 'httponcnncoma4msph']",1
"['un', 'human', 'right', 'chief', 'say', 'israel', 'used', 'wholly', 'disproportionate', 'force', 'palestinian', 'border', 'protest']",1
"['fear', 'grip', 'lot', 'child']",1
"['serf', 'constant', 'reminder', 'experienced']",1
"['people', 'gathering', 'near', 'border', 'israel', 'defying', 'warning', 'israeli', 'army']",1
"['palestinian', 'protester', 'using', 'flaming', 'object', 'attached', 'kite', 'set', 'fire', 'agricultural', 'land', 'gaza', 'border']",1
"['meqdad', 'wasnt', 'egyptian', 'water', 'palestinian', 'water', 'shot', 'egyptian', 'completely', 'unarmed', 'posed', 'threat', 'egyptian', 'force']",1
"['â', 'œisraeli', 'product', 'compete', 'u', 'even', 'west', 'bankâ', 'farmer', 'growing', 'strawberry', 'gaza', 'strip', 'generation', 'without', 'challenge']",1
"['half', 'gaza', 'shoreline', 'polluted', '97', 'aquifer', 'water', 'safe', 'drinking', 'al', 'jazeeras', 'mohammed', 'jamjoom', 'meet', 'family', 'frontline', 'gaza', 'sewage', 'crisis']",1
"['two', 'million', 'palestinian', 'resident', 'gaza', 'entering', '11th', 'year', 'blockade']",1
"['calm', 'gaza', 'many', 'many', 'decade']",1
"['israel', 'policy', 'holding', 'slain', 'palestinian', 'body', 'seek', 'punish', 'family', 'engaged', 'resistance', 'activity', 'doesnt', 'matter', 'people', 'family', 'still', 'right', 'give', 'burial']",1
"['dozen', 'palestinian', 'injured', 'clash', 'israeli', 'force', 'across', 'occupied', 'west', 'bank', 'including', 'east', 'jerusalem', 'besieged', 'gaza', 'strip', 'palestinian', 'faction', 'call', 'day', 'rage', 'httpajeioszxehttpwwwaljazeeracomindepthinpictures201510dozenspalestiniansinjuredgazawestbank151023122926432html']",1
"['palestinian', 'await', 'fifa', 'decision', 'israel', 'suspension', 'palestinian', 'player', 'killed', 'latest', 'israeli', 'war', 'gaza', 'confrontation', 'israeli', 'force', 'west', 'bank', 'others', 'injured', 'detained', 'httpajeioss9ghttpwwwaljazeeracomnews201505palestiniansawaitfifadecisionisraelsuspension150527055903301html']",1
"['protest', 'given', 'way', 'clash', 'israeli', 'force', 'palestinian', 'area', 'across', 'occupied', 'west', 'bank', 'including', 'east', 'jerusalem', 'gaza', 'strip', 'one', 'palestinian', 'killed', 'dozen', 'others', 'injured', 'marking', 'day', 'rage']",1
"['mazen', 'kahel', 'chair', 'european', 'campaign', 'end', 'siege', 'gaza', 'said', 'send', 'message', 'love', 'peace', 'gazans', 'wont', 'intimidated', 'threat', 'continue', 'cost', 'httpajeioykxdhttpwwwaljazeeracomblogsmiddleeast201506gazafreedomflotilla150623230051285html']",1
"['main', 'mission', 'addition', 'launching', 'real', 'successful', 'business', 'within', 'gaza', 'change', 'world', 'perception', 'gaza']",1
"['never', 'imagined', 'would', 'one', 'day', 'convey', 'news', 'loved', 'one', 'killing']",1
"['al', 'jazeera', 'arabic', 'sent', 'u', 'dispatch', 'gaza', 'mark', 'one', 'year', 'since', '2014', 'war', 'claimed', 'life', '2220', 'palestinian', '71', 'israeli', 'one', 'thai', 'national', 'recentlyshot', 'al', 'jazeera', 'drone', 'footage', 'clear', 'see', 'serious', 'rebuilding', 'process', 'yet', 'begin', 'ongoing', 'coverage', 'httpbitly1itbev1httpwwwaljazeeracomtopicsspotlightgazawarhtml']",1
"['israeli', 'force', 'killed', 'seven', 'people', 'injured', '500', 'ongoing', 'protest', 'gaza', 'liveblog']",1
"['palestinian', 'show', 'support', 'vessel', 'attempting', 'break', 'israel', 'siege', 'gaza', 'â', 'picture']",1
"['hundred', 'family', 'gaza', 'still', 'live', 'caravan']",1
"['fresh', 'protest', 'expected', 'day', 'israeli', 'troop', 'killed', '55', 'people', 'gaza', 'strip']",1
"['two', 'palestinian', 'teenager', 'found', 'killed', 'southern', 'area', 'besieged', 'gaza', 'strip', 'following', 'two', 'wave', 'israeli', 'air', 'strike']",1
"['thousand', 'palestinian', 'demonstrate', 'shed', 'light', 'plight', '7000', 'compatriot', 'incarcerated', 'israel', 'httpajeioaudjhttpwwwaljazeeracomnews201604palestiniansprisonersday160417162923022html']",1
"['turkish', 'parent', '19yearold', 'furkan', 'dogan', 'among', 'nine', 'killed', 'raid', 'sued', 'barak', 'federal', 'court', 'los', 'angeles', 'october', '16', 'claiming', 'unlawful', 'death', 'torture', 'barak', 'israel', 'defence', 'minister', 'time', 'raid', 'served', 'paper', 'tuesday', 'gave', 'speech', 'near', 'los', 'angeles']",1
"['hamas', 'strategy', 'deliberately', 'draw', 'hostility', 'urban', 'terrain', 'use', 'builtup', 'area', 'presence', 'civilian', 'population', 'tactical', 'advantage', 'political', 'gain', 'httpajeiofeephttpwwwaljazeeracomnews201506israelprobegazaoffensivelawfullegitimate150615032007899html']",1
"['benjamin', 'netanyahu', 'making', 'â', 'œrightwing', 'noisesâ', 'â', 'œa', 'quest', 'votesâ', 'mehdi', 'hasan', 'challenged', 'israeli', 'ambassador', 'un', 'danny', 'danonâ', 'quote', 'last', 'month', 'watch', 'full', 'interview', 'httpsajeioxfd23httpswwwaljazeeracomprogrammesupfront201903israelambassadorgazaretaliate190329085654107html']",1
"['stronger', 'israel', 'deadly', 'weapon', 'stronger', 'owner', 'story', 'ahmed', 'abu', 'artema', 'poet', 'nonviolent', 'resistance', 'activist']",1
"['palestinian', 'movement', 'justice', 'passed', 'turning', 'point', 'change', 'coming', 'â', 'writes', 'david', 'love', 'ajopinion']",1
"['coastal', 'enclave', 'suffers', 'severe', 'lack', 'electricity', 'relies', 'fuelpowered', 'generator', 'outage', 'last', 'hour', 'time']",1
"['israel', 'say', 'two', 'citizen', 'held', 'gaza', 'hamas', 'blamed', 'capturing', 'one', 'group', 'refusing', 'comment', 'httpajeiowat9httpwwwaljazeeracomnews201507israelicitizensheldgazahamas150709081701797html']",1
"['zikrur', 'rahman', 'former', 'indian', 'representative', 'palestine', 'one', '10', 'delegate', 'solidarity', 'palestine', 'convention', 'last', 'weekend', 'held', 'mark', 'first', 'anniversary', 'israel', 'attack', 'gaza', 'india', 'sever', 'tie', 'israel', 'give', 'stand', 'supporting', 'anticolonial', 'struggle', 'palestine', 'rahman', 'told', 'al', 'jazeera']",1
"['israeli', 'army', 'airdropped', 'leaflet', 'gaza', 'warning', 'people', 'approach', 'fence', 'separate', 'gaza', 'israel']",1
"['breaking', 'news', 'four', 'time', 'many', 'american', '59', 'sympathize', 'israeli', 'compared', 'sympathize', 'palestinian', '13', 'ongoing', 'conflict', 'middle', 'east', 'according', 'new', 'cnnorc', 'international', 'poll', 'released', 'today', 'survey', '57', 'also', 'said', 'israeli', 'military', 'action', 'gaza', 'strip', 'justified', 'compared', '24', 'said', 'unjustified', 'three', 'four', 'u', 'republican', 'thought', 'israeli', 'action', 'justified', 'compared', '41', 'democrat', '59', 'independent', 'poll', 'sampling', 'error', 'plus', 'minus', '3', 'httponcnncoma4msph']",1
"['gaza', 'strip', 'palestinian', 'musician', 'held', 'antieurovision', 'concert', 'titled', 'gaza', 'message', 'bombed', 'building', 'destroyed', 'israeli', 'air', 'raid', 'besieged', 'territory', 'week', 'leading', 'music', 'competition']",1
"['military', 'court', 'controlled', 'hamas', 'gaza', 'strip', 'sentenced', 'six', 'palestinian', 'death', 'allegedly', 'collaborating', 'israel']",1
"['israel', 'palestinian', 'authority', 'reached', 'watersharing', 'deal', 'bring', 'relief', 'parched', 'palestinian', 'community']",1
"['gaza', 'two', 'million', 'resident', 'living', 'much', 'life', 'dark']",1
"['palestinian', 'west', 'bank', 'gaza', 'strip', 'gone', 'strike', 'taken', 'street', 'protest']",1
"['even', 'one', 'came', 'idea', 'making', 'video', 'mohammad', 'barakat', 'left', 'united', 'state']",1
"['opinion', 'term', 'last', 'summer', 'ceasefire', 'agreement', 'repeat', 'basic', 'flaw', 'doomed', 'previous', 'truce', 'vague', 'wording', 'postponement', 'talk', 'fundamental', 'issue', 'mean', 'ample', 'time', 'opportunity', 'ceasefire', 'unravel', 'sharif', 'nashashibi', 'awardwinning', 'journalist', 'analyst', 'arab', 'affair', 'writes', 'al', 'jazeera']",1
"['shurooq', 'mousa', 'mind', 'wearing', 'hijab', 'put', 'foot', 'anything']",1
"['history', 'behind', 'tension', 'gaza', 'bbcs', 'paul', 'adam', 'take', 'look', 'issue', 'root', 'conflict', 'httpsbbcin2l7zqyyhttpwwwbbccouknewsworldmiddleeast44131466']",1
"['egyptian', 'court', 'verdict', 'coup', 'people', 'pronounced', 'one', 'protest', 'sign', 'demonstration', 'brought', 'hundred', 'hamas', 'supporter', 'centre', 'gaza', 'city', 'green', 'flag', 'hamas', 'everywhere', 'along', 'sign', 'praising', 'hamas', 'armed', 'wing', 'alqassam', 'brigade', 'httpajeiovx7yhttptribaldn0i2ua']",1
"['two', 'palestinian', 'killed', 'israeli', 'air', 'attack', 'near', 'fence', 'gaza', 'israel']",1
"['year', 'ago', 'mohammed', 'ajour', 'said', 'earned', '650', 'month', 'work', 'furniture', 'maker', 'nowadays', 'hell', 'make', '250', 'lucky', 'month']",1
"['attacker', 'destroyed', 'camera', 'editing', 'broadcast', 'equipment', 'worth', 'nearly', '150000', 'say', 'staff']",1
"['local', 'israeli', 'council', 'near', 'gaza', 'border', 'warns', 'resident', 'expect', 'military', 'action', 'country', 'wait', 'response']",1
"['here', 'week', 'â', 'picture']",1
"['dont', 'want', 'kid', 'always', 'think', 'martyr', 'tank', 'shelling', 'instead', 'destruction', 'death', 'learn', 'make', 'life', 'shouldnt', 'surrender', 'surroundings', 'mais', 'naif', 'gazan', 'neighbourhood', 'alzaytun', 'part', 'effort', 'beautify', 'home', 'bright', 'colour', 'vivid', 'design', 'lush', 'plant', 'started', 'father', 'ehab', 'repainted', 'inside', 'home', 'story', 'like', 'httpaljazeeracomshortshttpwwwaljazeeracomtopicsshortsshortshtml']",1
"['raised', 'sheep', 'barely', 'making', 'end', 'meet', 'killed', 'mohamad', 'awad', 'alsawarka', 'bedouin', 'tribe', 'member']",1
"['mosleh', 'shot', 'stomach', 'one', '50', 'people', 'protest', 'injured', 'live', 'ammunition']",1
"['defence', 'ministry', 'announced', 'late', 'monday', 'fuel', 'gas', 'delivery', 'suspended', 'fishing', 'restriction', 'reduced', 'six', 'nautical', 'mile', 'three']",1
"['malaysian', 'police', 'say', 'two', 'suspect', 'could', 'still', 'country']",1
"['hamas', 'fired', 'two', 'rocket', 'israel', 'targeted', 'position', 'response', 'alleged', 'launch', 'incendiary', 'balloon', 'gaza']",1
"['karam', 'fayyad', '26', 'killed', 'east', 'city', 'khan', 'younis', 'health', 'ministry', 'spokesman', 'ashraf', 'alqidra', 'said']",1
"['numerous', 'political', 'party', 'operate', 'west', 'bank', 'gaza', 'represent']",1
"['egypt', 'israel', 'built', 'wall', 'dividing', 'sinai', 'gaza', '1982', 'continues', 'split', 'family', 'community', 'today', 'watch', 'full', 'film', 'httpsajeiolsw9ahttpswwwyoutubecomwatchvwxmdtgrvsqo']",1
"['march', 'popular', 'mandate', 'peaceful', 'nature', 'managed', 'undermine', 'israel', 'effort', 'present', 'gaza', 'security', 'issue', 'constant', 'protest', 'source', 'dismay', 'annoyance', 'embarrassment', 'israeli', 'occupation', 'ajopinion', 'ahmed', 'abu', 'artema']",1
"['took', 'care', 'animal', 'child', '47', 'animal', 'removed', 'private', 'zoo', 'gaza', 'owner', 'blame', 'israel', 'blockade', 'condition']",1
"['jihad', 'jumaa', 'zookeeper', 'son', 'zoo', 'owner', 'told', 'al', 'jazeera', 'father', 'original', 'mission', 'provide', 'place', 'gaza', 'family', 'small', 'child', 'especially', 'relax', 'enjoy', 'people', 'loved', 'place', 'unique', 'spent', 'lot', 'time', 'one', 'wanted', 'leave', 'jumaa', 'said']",1
"['strike', 'came', 'day', 'ceasefire', 'hamas', 'israel']",1
"['one', 'mostread', 'story', 'week', 'facebook', 'read', 'ðÿ', 'ðÿ', '½']",1
"['updated', 'israeli', 'government', 'military', 'acted', 'like', 'state', 'pirate', 'attacked', 'boat', 'international', 'water', 'httpajeioxjljhttpwwwaljazeeracomnews201506gazaboundflotillaseizedisraelinavy150629032943407html']",1
"['head', 'palestinian', 'fisherman', 'union', 'chief', 'said', 'shooting', 'arrest', 'four', 'crew', 'happened', 'one', 'incident', 'two', 'arrest', 'made', 'israeli', 'military', 'boarded', 'another', 'gaza', 'boat', 'overnight', 'httpajeionwaehttpwwwaljazeeracomnews201705israelinavyshootsgazafishermandead170515191205958html']",1
"['operation', 'gaza', 'would', 'allow', 'israel', 'politician', 'test', 'limit', 'trump', 'administration', 'support']",1
"['second', 'week', 'palestinian', 'continuing', 'unarmed', 'protest', 'along', 'eastern', 'border', 'gaza', 'strip']",1
"['investigation', 'people', 'power', 'hear', 'directly', 'israeli', 'soldier', 'took', 'part', 'assault', 'gaza', 'neighbourhood', 'shujayea', 'rafah']",1
"['israeli', 'force', 'redirected', 'sailboat', 'order', 'prevent', 'breach', 'lawful', 'maritime', 'blockade', 'httpajeio3rmuhttpwwwaljazeeracomnews201610israelinterceptsboatseekingbreakgazablockade161005173300505html']",1
"['yearning', 'glimpse', 'dad']",1
"['gaza', 'ruling', 'hamas', 'movement', 'chosen', 'yahya', 'sinwar', 'freed', '2011', 'prisoner', 'swap', 'israel', '20', 'year', 'jail', 'new', 'chief', 'palestinian', 'enclave', 'following', 'internal', 'election']",1
"['president', 'donald', 'j', 'trump', 'directed', 'state', 'department', 'withdraw', '200', 'million', 'aid', 'originally', 'planned', 'program', 'west', 'bank', 'gaza', 'senior', 'state', 'department', 'official', 'said']",1
"['least', 'five', 'people', 'killed', 'explosion', 'gaza', 'strip', 'according', 'palestinian', 'health', 'ministry', 'hamasadministered', 'territory']",1
"['strong', 'evidence', 'israeli', 'war', 'crime', 'gaza', 'httpajeionmc7httpwwwaljazeeracomnews201507evidenceisraeliwarcrimesgazainteractive15072810150728133534137html']",1
['1948'],1
"['group', 'woman', 'gaza', 'started', 'palestine', 'first', 'baseball', 'team']",1
"['three', 'protester', 'injured', 'israeli', 'force', 'demonstration', 'continue', 'third', 'friday', 'row']",1
"['son', 'captured', 'army', 'tortured', 'lost', 'one', 'eye', 'told', 'family', 'cannot', 'continue', 'live', 'one', 'day']",1
"['farah', 'haneen', 'joined', 'abdomen', 'lower', 'body', 'survive', 'operation', 'separate']",1
"['group', 'calling', 'omar', 'brigade', 'claimed', 'responsibilty', 'wednesday', 'attack', 'prompting', 'israeli', 'fighter', 'jet', 'bomb', 'three', 'empty', 'field', 'used', 'hamas', 'fighter', 'southern', 'gaza', 'strip', 'httpajeio7ny4httpwwwaljazeeracomnews201506rocketsfiredgazasouthernisrael150603230355923html']",1
"['neither', 'hamas', 'israeli', 'army', 'prepared', 'comment', 'news', 'israeli', 'soldier', 'kidnapped', 'qassam', 'brigade', 'gaza']",1
"['official', 'gazabased', 'hamas', 'movement', 'west', 'bankbased', 'palestinian', 'authority', 'traded', 'barb', 'death', 'accusing', 'bearing', 'responsibility', 'httpajeiozl7mhttpwwwaljazeeracomnews201605factionstradeblamegazachildrenburndeath160507183719185html']",1
"['palestinian', 'farmer', 'killed', 'another', 'injured', 'israeli', 'artillery', 'fire', 'near', 'khan', 'yunis', 'gaza', 'palestinian', 'health', 'ministry', 'said']",1
"['humanitarian', 'disaster', 'avoided', 'gaza', 'already', 'bad', 'israel', 'assault', 'gaza', 'strip', 'made', 'humanitarian', 'situation', 'worse', 'hospital', 'run', 'basic', 'medical', 'supply', 'thousand', 'palestinian', 'homeless', 'take', 'avoid', 'disaster']",1
"['spycables', 'expose', 'desperate', 'u', 'approach', 'hamas', 'classified', 'south', 'african', 'document', 'obtained', 'al', 'jazeera', 'also', 'reveal', 'approach', 'israel', 'thensecret', 'service', 'chief', 'meir', 'dagan', 'seeking', 'pretoria', 'help', 'effort', 'scupper', 'landmark', 'unauthorised', 'probe', 'alleged', 'war', 'crime', 'gaza', 'headed', 'south', 'african', 'judge', 'richard', 'goldstone', 'httpajeiogys3httptribal1mvxztc']",1
"['among', 'dead', 'eight', 'child', 'including', 'eightmonthold', 'laila', 'anwar', 'ghandour', 'health', 'ministry', 'said', 'baby', 'asphyxiated', 'tear', 'gas']",1
"['expecting', 'thing', 'get', 'better', 'israeli', 'withdrawal', '2005', 'think', 'fact', 'thing', 'got', 'worse', 'shock', 'people']",1
"['turkish', 'prime', 'minister', 'binali', 'yildirim', 'say', 'israeli', 'embargo', 'gaza', 'largely', 'lifted', 'part', 'reconciliation', 'deal', 'israel', 'turkey', 'httpajeiol2xahttpwwwaljazeeracomnews201606turkeypmbinaliyildirimgazasiegelargelylifted160627112026735html']",1
"['farming', 'fish', 'temporary', 'solution', 'blockaded', 'palestinian', 'fisherman', 'gaza', 'via', 'aj']",1
"['begged', 'doctor', 'try', 'best', 'amputating', 'dream', 'athlete', 'tied', 'leg', 'cycling', 'champ', 'alaa', 'aldalis', 'leg', 'shot', 'piece', 'israeli', 'sniper', 'he', 'making', 'comeback', 'paracyclist']",1
"['meet', 'gaza', '2', 'millionth', 'resident', 'via', 'aj']",1
"['islamic', 'jihad', 'say', 'committed', 'ceasefire', 'deal', 'long', 'israel', 'committed']",1
"['ðÿž', '39', 'consecutive', 'week', 'palestinian', 'protested', 'near', 'israelgaza', 'buffer', 'zone', 'part', 'great', 'march', 'return', 'movement', 'listen', 'podcast', 'take', 'closer', 'look', 'whats', 'happening']",1
"['there', 'large', 'natural', 'gas', 'field', 'gaza', 'coast', 'exploiting', 'yasser', 'arafat', 'envisioned', 'turning', 'gaza', 'singapore', 'hasnt', 'happened', 'watch', 'full', 'film', 'httpsajeiom629mhttpswwwyoutubecomwatchv8qll6fhigg']",1
"['split', 'screen', 'dissonant', 'narrative', 'analyse', 'medium', 'coverage', 'event', 'israel', 'palestine', 'via', 'listening', 'post']",1
"['spoke', 'palestinian', 'occupied', 'west', 'bank', 'gaza', 'found', 'many', 'widely', 'different', 'opinion', 'raising', 'palestinian', 'flag', 'un', 'think', 'solution', 'problem', 'raising', 'flag', 'flag', 'wont', 'bring', 'money', 'wont', 'bring', 'work', 'wont', 'stop', 'bombing', 'wont', 'bring', 'u', 'right', 'umm', 'muhammad', '49', 'nusierat', 'refugee', 'camp', 'gaza', 'unemployed', 'mother']",1
"['photo', 'hope', 'world', 'see', 'truth', 'happening', 'gaza', 'photojournalist', 'mohammed', 'zaanoun', 'documenting', 'great', 'return', 'march', 'protest', 'since', 'first', 'day']",1
"['israeli', 'force', 'used', 'tear', 'gas', 'rubber', 'bullet', 'live', 'fire', 'thousand', 'protester', 'friday', 'according', 'palestine', 'red', 'crescent', 'society']",1
"['un', 'say', 'war', 'crime', 'possibly', 'committed', 'side', 'gaza', '2014', 'war', 'watch', 'shujayea', 'massacre', 'dawn', 'httpajeio633qhttpwwwaljazeeracomprogrammesspecialseries201407shujayeamassacreatdawn201472621348901563html']",1
"['despite', 'israel', 'best', 'effort', 'human', 'shield', 'argument', 'increasingly', 'failing', 'convince', 'â', 'ajopinion', 'neve', 'gordon', 'nicola', 'perugini']",1
"['thousand', 'educational', 'staff', 'employed', 'unrwa', 'taken', 'street', 'gaza', 'city', 'first', 'day', 'school', 'year', 'strike', 'said', 'dwindling', 'resource', 'provided', 'united', 'nation', 'agency', 'look', 'palestinian', 'refugee', 'httpajeio4dprhttpwwwaljazeeracomnews201508classroomsemptygazastrikeunwrastaffbites150824145417597html']",1
"['palestinian', 'mark', 'anniversary', 'great', 'march', 'return', 'msf', 'warns', 'injured', 'dont', 'adequate', 'care']",1
"['rafah', 'border', 'crossing', 'gaza', 'gateway', 'outside', 'world', 'israeli', 'control', 'opened', 'monday', 'four', 'day', 'httpajeiofhl3httpwwwaljazeeracomnews201508egyptopensbordercrossinggazadays150817125233933html']",1
"['truce', 'islamic', 'jihad', 'israel', 'came', 'effect', 'thursday', 'morning', '34', 'palestinian', 'killed', 'raid']",1
"['wish', 'would', 'die', 'go', 'mother', 'orphan', 'gaza', 'child', 'see', 'theyve', 'seen', 'know', 'know', 'war', 'httpajeiosftf']",1
"['palestine', 'hamas', 'group', 'agreed', 'talk', 'rival', 'fatah', 'movement', 'form', 'unity', 'government', 'hold', 'general', 'election']",1
"['pa', 'dealing', 'gaza', 'though', 'must', 'cover', 'financial', 'responsibility', 'large', 'portion', 'people', 'gaza', 'cannot', 'afford', 'live', 'let', 'alone', 'pay', 'electricity']",1
"['israel', 'increased', 'gaza', 'fishing', 'limit', '3', 'nautical', 'mile', 'restrictive', 'policy', 'mean', 'fisherman']",1
"['medium', 'looking', 'sell', 'much', 'looking', 'inform', 'michael', 'shaw', 'reading', 'picture', 'tell', 'listening', 'post', 'image', 'taken', 'demonstration', 'jabalia', 'refugee', 'camp', 'northern', 'gaza', 'misleading', 'context', 'used']",1
"['longest', 'duration', 'since', '2013', 'crossing', 'connecting', 'gaza', 'egypt', 'would', 'accessible']",1
"['israeli', 'force', 'killed', 'palestinian', 'man', 'firefight', 'along', 'border', 'gaza', 'strip', 'httpajeio3xpthttptribald2zzbsp']",1
"['another', 'war', 'gaza', 'would', 'even', 'greater', 'disaster', 'israeli', 'government', 'netanyahu', 'wellaware', 'writes', 'ibrahim', 'fraihat', 'ajopinion']",1
"['two', 'palestinian', 'killed', 'today', 'hit', 'live', 'bullet', 'fired', 'israeli', 'force', 'brings', 'death', 'toll', '37', 'palestinian', 'since', 'protest', 'began', 'march', '30']",1
"['remaining', 'escape', 'gaza', 'besieged', 'population', 'two', 'million', 'cause', 'death', 'disease']",1
"['great', 'march', 'return', 'beginning', 'long', 'walk', 'freedom', 'undo', 'injustice', '1948', 'â', 'writes', 'haidar', 'eid', 'ajopinion']",1
"['raed', 'athamneh', 'sixtime', 'war', 'survivor', 'patriarch', 'trusted', 'news', 'fixer', 'foreign', 'reporter', 'covering', 'gaza', 'give', 'aid', 'worker', 'journalist', 'tour', 'one', 'actually', 'talk', 'people', 'translates', 'story', 'fate', 'httpajeiokhnrhttptribalytbvbnm']",1
"['israeli', 'politician', 'demonising', 'palestinian', 'using', 'gaza', 'score', 'point', 'via', 'listening', 'post']",1
